#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	SubG1_G_V_DBT_S267_L001	SubG1_G_V_PF_1_S264_L001	SubG1_S_V_DBT_S261_L001	SubG1_S_V_PF_1_S258_L001	SubG2_G_V_DBT_S268_L001	SubG2_G_V_PF_1_S265_L001	SubG2_S_V_DBT_S262_L001	SubG2_S_V_PF_1_S259_L001	SubG3_G_V_DBT_S269_L001	SubG3_G_V_PF_1_S266_L001	SubG3_S_V_DBT_S263_L001	SubG3_S_V_PF_1_S260_L001
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus	20609.0	27081.0	7904.0	6938.0	19642.0	24461.0	35948.0	30532.0	13304.0	14110.0	32360.0	25614.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_sp_Marseille_Q4761	33907.0	49788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	21997.0	34918.0	870.0	1029.0	20191.0	30438.0	0.0	0.0	65248.0	80685.0	428.0	280.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__GGB72530|s__GGB72530_SGB99878	25825.0	37313.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_bacterium_oral_taxon_955	12758.0	16937.0	210.0	252.0	53933.0	70400.0	2012.0	1187.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1781|o__OFGB1781|f__FGB1781|g__GGB4733|s__GGB4733_SGB6557	11350.0	11832.0	629.0	769.0	2894.0	4124.0	7516.0	6433.0	1050.0	583.0	250.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3388|s__GGB3388_SGB4476	28221.0	35611.0	0.0	0.0	178379.0	250381.0	0.0	0.0	20748.0	23278.0	0.0	0.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_hwasookii	24854.0	36573.0	1062.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB12783|o__OFGB12783|f__FGB12783|g__GGB12783|s__GGB12783_SGB19821	11515.0	14195.0	0.0	23.0	0.0	0.0	0.0	0.0	104.0	178.0	0.0	0.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei	21277.0	36547.0	0.0	0.0	5829.0	23003.0	0.0	0.0	70606.0	71259.0	47408.0	41788.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae	22341.0	25182.0	7404.0	8312.0	0.0	0.0	8157.0	5453.0	13633.0	12028.0	54728.0	47738.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sp_oral_taxon_078	20747.0	33896.0	0.0	0.0	952.0	1145.0	0.0	0.0	978.0	1559.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_halliae	20542.0	33728.0	0.0	0.0	257725.0	360346.0	71993.0	85014.0	124421.0	109757.0	18517.0	16639.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Segatella|s__Segatella_maculosa	24602.0	33280.0	0.0	0.0	8926.0	10400.0	0.0	0.0	16813.0	17824.0	1864.0	1100.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_SGB9420	24957.0	34928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	15661.0	22024.0	0.0	0.0	138.0	501.0	0.0	0.0	2841.0	2750.0	2166.0	1066.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_SGB19316	19924.0	29839.0	0.0	0.0	138291.0	199009.0	16490.0	12544.0	54472.0	61677.0	7009.0	6944.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa	20263.0	30361.0	46681.0	47353.0	347996.0	427063.0	136907.0	118382.0	0.0	283.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sputigena	19796.0	24662.0	0.0	0.0	921.0	1089.0	0.0	0.0	9837.0	8224.0	7631.0	4839.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__GGB1843|s__GGB1843_SGB2516	15915.0	30642.0	0.0	0.0	33802.0	40464.0	0.0	3938.0	10728.0	11049.0	0.0	3931.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3389|s__GGB3389_SGB4477	18630.0	26749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catonella|s__Catonella_morbi	25971.0	36779.0	0.0	0.0	20099.0	25199.0	0.0	0.0	2705.0	3414.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus	15974.0	25613.0	8161.0	7082.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Hoylesella|s__Hoylesella_loescheii	24130.0	34626.0	0.0	0.0	5130.0	7101.0	1822.0	1423.0	0.0	0.0	1851.0	1013.0
k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae|g__Treponema|s__Treponema_sp_Marseille_Q4132	17985.0	11068.0	0.0	0.0	12733.0	11037.0	0.0	0.0	2213.0	4150.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catonella|s__Catonella_SGB69305	21682.0	26415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_SGB9419	23014.0	31446.0	0.0	0.0	9924.0	15973.0	0.0	0.0	131428.0	157965.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	12008.0	14241.0	0.0	119.0	0.0	0.0	0.0	0.0	2566.0	3052.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_bonacorsii	15000.0	20194.0	0.0	0.0	39338.0	61336.0	0.0	0.0	11349.0	15062.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB74353|s__GGB74353_SGB98242	17254.0	19863.0	1823.0	1901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Segatella|s__Segatella_oulorum	15380.0	19882.0	0.0	0.0	0.0	0.0	0.0	0.0	25541.0	24288.0	17551.0	13264.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	13820.0	18611.0	108203.0	111115.0	2591.0	5925.0	375136.0	207216.0	11156.0	14024.0	77773.0	48593.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum	10103.0	12757.0	0.0	0.0	0.0	0.0	0.0	0.0	4703.0	4611.0	2441.0	2710.0
k__Bacteria|p__Bacteroidota|c__CFGB496|o__OFGB496|f__FGB496|g__GGB1025|s__GGB1025_SGB1320	15653.0	17807.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	11640.0	14979.0	174856.0	192756.0	843509.0	1017383.0	1308581.0	1139288.0	55196.0	56805.0	212180.0	188942.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_unclassified_SGB6622	15380.0	19353.0	0.0	0.0	41611.0	48474.0	0.0	0.0	1046.0	1368.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_SGB2499	14749.0	20581.0	31972.0	47774.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_SGB9417	15614.0	26305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4355|o__OFGB4355|f__FGB4355|g__GGB12788|s__GGB12788_SGB19833	7547.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5655.0	5649.0	1679.0	540.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1144|s__GGB1144_SGB1469	11514.0	14588.0	107971.0	103481.0	0.0	0.0	0.0	0.0	17770.0	16655.0	71170.0	56800.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_448	12509.0	24638.0	0.0	0.0	22156.0	40704.0	0.0	0.0	9614.0	11372.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4355|o__OFGB4355|f__FGB4355|g__GGB12789|s__GGB12789_SGB19843	5533.0	8509.0	2174.0	2454.0	77429.0	114964.0	1901.0	2137.0	3052.0	4013.0	265.0	61.0
k__Bacteria|p__Firmicutes|c__CFGB1394|o__OFGB1394|f__FGB1394|g__GGB3386|s__GGB3386_SGB4474	8044.0	11874.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_meyeri	9461.0	17887.0	0.0	0.0	3203.0	6004.0	0.0	0.0	3347.0	5699.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_genosp_AHN8471	12412.0	19514.0	0.0	0.0	87565.0	122546.0	0.0	0.0	79401.0	73554.0	1621.0	1238.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_intermedius	7824.0	13136.0	730.0	530.0	0.0	0.0	0.0	0.0	1019.0	950.0	0.0	0.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_rectus	8635.0	12637.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	755.0	3729.0	3933.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_3627	6605.0	8034.0	294.0	333.0	0.0	0.0	0.0	0.0	1062.0	1194.0	5087.0	1752.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia_cancrivicina	10113.0	13994.0	0.0	0.0	362150.0	480815.0	91536.0	82564.0	132190.0	139445.0	12658.0	11130.0
k__Bacteria|p__Pseudomonadota|c__CFGB73473|o__OFGB73473|f__FGB73473|g__GGB6673|s__GGB6673_SGB9421	9618.0	11572.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_unclassified_SGB6621	10520.0	14968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4538|s__GGB4538_SGB6256	5588.0	7767.0	0.0	0.0	0.0	0.0	0.0	0.0	1475.0	1817.0	7380.0	6709.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	8288.0	10957.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_056	8081.0	11541.0	0.0	0.0	25347.0	30206.0	2715.0	1985.0	19451.0	17216.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum	6980.0	11659.0	0.0	0.0	0.0	0.0	0.0	0.0	1042.0	781.0	1493.0	854.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp_oral_taxon_215	7875.0	17669.0	54991.0	67896.0	720.0	3993.0	66750.0	58376.0	2554.0	2298.0	18443.0	15264.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_SGB9424	8602.0	17424.0	0.0	0.0	23896.0	30511.0	0.0	0.0	32479.0	42979.0	0.0	0.0
k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae|g__Treponema|s__Treponema_maltophilum	8232.0	37540.0	0.0	0.0	0.0	0.0	0.0	0.0	652.0	5616.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_475	8056.0	11495.0	4716.0	4701.0	0.0	0.0	0.0	0.0	0.0	0.0	2581.0	2390.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella_parvula	5381.0	8911.0	4007.0	4572.0	0.0	0.0	387.0	41.0	0.0	0.0	27994.0	23180.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens	6193.0	9825.0	0.0	0.0	37038.0	47319.0	376.0	400.0	29348.0	29306.0	356.0	399.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_SGB96342	7347.0	10617.0	0.0	0.0	208.0	84.0	0.0	0.0	1009.0	1008.0	955.0	1054.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4355|o__OFGB4355|f__FGB4355|g__GGB12788|s__GGB12788_SGB19841	4985.0	12183.0	0.0	0.0	124554.0	231747.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae|g__Treponema|s__Treponema_sp_Marseille_Q4130	7492.0	8756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sp_oral_taxon_338	6007.0	6987.0	0.0	0.0	5809.0	7207.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mogibacterium|s__Mogibacterium_diversum	4153.0	7468.0	851.0	129.0	0.0	0.0	0.0	0.0	1584.0	1550.0	5090.0	956.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1144|s__GGB1144_SGB1468	6076.0	7680.0	0.0	0.0	0.0	0.0	57804.0	46356.0	1953.0	2955.0	35831.0	29098.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3385|s__GGB3385_SGB4473	6146.0	7367.0	0.0	0.0	0.0	0.0	0.0	0.0	4146.0	9114.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Hoylesella|s__Hoylesella_marshii	5189.0	5721.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4355|o__OFGB4355|f__FGB4355|g__GGB12788|s__GGB12788_SGB19840	3561.0	9503.0	0.0	0.0	0.0	0.0	0.0	0.0	2973.0	5844.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Hoylesella|s__Hoylesella_SGB136618	6003.0	9716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__GGB10852|s__GGB10852_SGB17523	5719.0	8581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_SGB5896	5140.0	10515.0	0.0	0.0	0.0	0.0	0.0	0.0	694.0	119.0	2382.0	1655.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_micans	4241.0	6891.0	0.0	0.0	5783.0	7046.0	0.0	0.0	21583.0	19457.0	3327.0	1659.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_georgiae	4883.0	7223.0	0.0	0.0	3345.0	1620.0	0.0	0.0	1586.0	1102.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	3693.0	6991.0	0.0	0.0	213166.0	340091.0	505.0	441.0	14510.0	15647.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_SGB2047	4254.0	8125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae	3326.0	5097.0	75483.0	98417.0	625.0	1888.0	161883.0	145858.0	336.0	1529.0	28160.0	27768.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__GGB4393|s__GGB4393_SGB6048	1915.0	2834.0	782.0	516.0	0.0	40.0	0.0	0.0	4492.0	4165.0	7340.0	4622.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_massiliense	2898.0	5307.0	3197.0	2904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__GGB2964|s__GGB2964_SGB3946	2311.0	2681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1261|o__OFGB1261|f__FGB1261|g__GGB3059|s__GGB3059_SGB69431	3163.0	5016.0	0.0	0.0	0.0	0.0	0.0	0.0	1113.0	1722.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_aurantiaca	3245.0	5456.0	369985.0	359283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_SGB1483	3058.0	3910.0	5928.0	5449.0	0.0	0.0	105.0	0.0	1394.0	1596.0	83869.0	69969.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_sp_ICM7	2658.0	1116.0	425.0	0.0	0.0	0.0	713.0	2402.0	806.0	441.0	704.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Peptoanaerobacter|s__Peptoanaerobacter_stomatis	2252.0	2874.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_flueggei	1926.0	2874.0	0.0	0.0	0.0	0.0	0.0	0.0	2561.0	1574.0	3513.0	4212.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia|o__Candidatus_Nanogingivales|f__Candidatus_Nanogingivalaceae|g__Candidatus_Nanogingivalis|s__Candidatus_Nanogingivalis_gingivitcus	739.0	1062.0	1132.0	1148.0	0.0	0.0	0.0	0.0	70.0	0.0	5013.0	4635.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_infelix	1922.0	2817.0	0.0	0.0	485.0	1751.0	0.0	0.0	2379.0	2389.0	188.0	345.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1832|s__GGB1832_SGB2476	1895.0	2572.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB1833|s__GGB1833_SGB2477	1468.0	2403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_SGB6928	1068.0	1323.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Hoylesella|s__Hoylesella_nanceiensis	1348.0	2211.0	131197.0	129953.0	4576.0	5241.0	463500.0	406068.0	9009.0	8504.0	101578.0	91109.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_scopos	1692.0	3623.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_artemidis	861.0	866.0	0.0	0.0	44524.0	51087.0	289.0	392.0	61.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_SGB64171	804.0	0.0	0.0	0.0	17059.0	23740.0	4523.0	3393.0	0.0	0.0	4080.0	2258.0
k__Bacteria|p__Firmicutes|c__CFGB89717|o__OFGB89717|f__FGB89717|g__GGB97311|s__GGB97311_SGB5873	822.0	1591.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonadia|o__Candidatus_Nanosynbacterales|f__Candidatus_Nanosynbacteraceae|g__Candidatus_Nanosynbacter|s__Candidatus_Nanosynbacter_SGB19887	360.0	3880.0	0.0	0.0	935.0	1402.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB47462|o__OFGB47462|f__FGB47462|g__GGB12763|s__GGB12763_SGB19797	322.0	786.0	10179.0	9768.0	0.0	0.0	0.0	0.0	0.0	0.0	346.0	393.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__GGB141585|s__GGB141585_SGB19313	494.0	757.0	0.0	0.0	14493.0	19805.0	2958.0	1778.0	0.0	0.0	850.0	28.0
k__Bacteria|p__Firmicutes|c__CFGB14224|o__OFGB14224|f__FGB14224|g__GGB38873|s__GGB38873_SGB47522	446.0	660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_sp_UMB5615A	381.0	549.0	3633.0	4619.0	3250.0	5029.0	20086.0	18024.0	1203.0	1732.0	8320.0	8663.0
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__GGB10852|s__GGB10852_SGB17521	459.0	4754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Gemellaceae|g__Gemella|s__Gemella_sanguinis	285.0	800.0	12021.0	20253.0	0.0	0.0	7041.0	14308.0	0.0	0.0	4768.0	6058.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_bilenii	385.0	1495.0	57.0	0.0	450580.0	598483.0	147285.0	123165.0	66391.0	67593.0	25225.0	19553.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp_oral_taxon_370	277.0	0.0	0.0	0.0	1601.0	816.0	0.0	0.0	0.0	0.0	0.0	0.0
